2.730550804278043,8.188288968766798,0.03371672264149603,0.38492574118620754,16.460625789200222,0.10743877317463951,1729.3701036288057,0.0017068887609154866,-348481.34771325346,0.4044171100270415,0.001136817385683571,-29.443092932361967,classical
3.524362935852477,11.378371209046213,0.04652980948616851,-1.9486449177504421,17.34498983117269,0.09007400625619898,1658.850046565565,0.002146349501516052,-336766.40678288747,0.4089662347735525,0.0021650231708191365,-26.64537451317524,classical
3.3510983308691675,10.216562457555987,0.04200016165626866,-0.9594378059150207,16.93541781866486,0.09944304570077057,1604.470778349044,0.001967110348350583,-330131.4662570604,0.39057495099636735,0.0017640135791526998,-27.534980760475168,classical
2.6206543575027323,9.623375184508339,0.03895984360346357,-3.1545046488277433,18.27776703253575,0.09950408178835736,1503.2525848260893,0.0014971627320321608,-286166.4957967851,0.27853281554456716,0.0015178694136063413,-28.187655903573315,classical
1.776203412518472,6.564651833175707,0.02656473274109129,-3.0593844604801705,16.423805675744354,0.09225604638742657,1504.9406664655703,0.001746874075450495,-437475.1829172774,0.2777786349276577,0.0007056850256056075,-31.51389098048157,classical
1.7332616914805918,6.263659788004443,0.025386214935186315,-2.6816139137146995,16.37196144369453,0.0933699549858854,1486.0987133142655,0.0015188948079604264,-439804.67236012535,0.27797371142479876,0.0006444599087354767,-31.908040945348105,classical
2.428122439109079,7.453088118267821,0.030619402120498778,-1.017820164816908,17.284212981734328,0.10681315327687495,1642.3574283681353,0.0018711879078216083,-357815.270987632,0.3366920791356839,0.000937547786216805,-30.280065873214497,classical
2.779280463505959,10.066875351730049,0.0407945504571067,-3.529207727882318,17.99452932930248,0.09745937285420005,1575.9617904575684,0.0010781080706147956,-363077.7124353113,0.2954270039748719,0.001664195346997424,-27.787956965888057,classical
2.959538137515715,10.048686284725127,0.04091948588017833,-1.3583768340615168,17.073180736337793,0.09442282749675746,1505.0877030838217,0.00103404376750412,-370910.2311421069,0.3077285647793714,0.0016744043246981139,-27.761396629600405,classical
2.555055430335937,8.50725321673614,0.03469769983181606,-0.3109244509349086,16.16296137852032,0.09396505683985656,1515.8601082286452,0.0010450556343868684,-362960.465834329,0.34949128750459735,0.0012039303736188082,-29.193986287156616,classical
3.5968411852374387,10.319746788831294,0.04268956487665553,-2.266612710821968,16.941288690201727,0.09739833676661326,1571.5681902224596,0.003563717421510016,-388802.86678204115,0.388280361308158,0.001822398949358182,-27.393565436425405,classical
